instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,season_label,weather_label,weekday_label,month_label,year_label,workingday_label,temp_c,atemp_c,hum_pct,wind_kmh
531,2012-06-14,2,1,6,0,4,1,1,0.648333,0.624383,0.569583,0.253733,1180,6183,7363,Summer,Clear,Thursday,Jun,2012,Working Day,22.471651,25.209278000000005,56.958299999999994,17.000111
532,2012-06-15,2,1,6,0,5,1,1,0.639167,0.599754,0.589583,0.176617,1563,6102,7665,Summer,Clear,Friday,Jun,2012,Working Day,22.040849,23.583764000000002,58.958299999999994,11.833339
533,2012-06-16,2,1,6,0,6,0,1,0.631667,0.594708,0.504167,0.166667,2963,4739,7702,Summer,Clear,Saturday,Jun,2012,Weekend/Holiday,21.688349,23.250728000000002,50.416700000000006,11.166689
534,2012-06-17,2,1,6,0,0,0,1,0.5925,0.571975,0.59875,0.144904,2634,4344,6978,Summer,Clear,Sunday,Jun,2012,Weekend/Holiday,19.8475,21.750349999999997,59.875,9.708568
535,2012-06-18,2,1,6,0,1,1,2,0.568333,0.544842,0.777917,0.174746,653,4446,5099,Summer,Mist/Cloudy,Monday,Jun,2012,Working Day,18.711651,19.959572,77.79169999999999,11.707982000000001
536,2012-06-19,2,1,6,0,2,1,1,0.688333,0.654692,0.69,0.148017,968,5857,6825,Summer,Clear,Tuesday,Jun,2012,Working Day,24.351650999999997,27.209672000000005,69.0,9.917139
537,2012-06-20,2,1,6,0,3,1,1,0.7825,0.720975,0.592083,0.113812,872,5339,6211,Summer,Clear,Wednesday,Jun,2012,Working Day,28.777499999999996,31.58435,59.2083,7.625404
538,2012-06-21,3,1,6,0,4,1,1,0.805833,0.752542,0.567917,0.118787,778,5127,5905,Fall,Clear,Thursday,Jun,2012,Working Day,29.874150999999998,33.667772,56.7917,7.958729
539,2012-06-22,3,1,6,0,5,1,1,0.7775,0.724121,0.57375,0.182842,964,4859,5823,Fall,Clear,Friday,Jun,2012,Working Day,28.542499999999997,31.791986,57.375,12.250414000000001
540,2012-06-23,3,1,6,0,6,0,1,0.731667,0.652792,0.534583,0.179721,2657,4801,7458,Fall,Clear,Saturday,Jun,2012,Weekend/Holiday,26.388348999999998,27.084272000000006,53.4583,12.041307
541,2012-06-24,3,1,6,0,0,0,1,0.743333,0.674254,0.479167,0.145525,2551,4340,6891,Fall,Clear,Sunday,Jun,2012,Weekend/Holiday,26.936650999999998,28.500764000000004,47.9167,9.750174999999999
542,2012-06-25,3,1,6,0,1,1,1,0.715833,0.654042,0.504167,0.300383,1139,5640,6779,Fall,Clear,Monday,Jun,2012,Working Day,25.644151,27.166772,50.416700000000006,20.125661
543,2012-06-26,3,1,6,0,2,1,1,0.630833,0.594704,0.373333,0.347642,1077,6365,7442,Fall,Clear,Tuesday,Jun,2012,Working Day,21.649151,23.250464,37.3333,23.292014
544,2012-06-27,3,1,6,0,3,1,1,0.6975,0.640792,0.36,0.271775,1077,6258,7335,Fall,Clear,Wednesday,Jun,2012,Working Day,24.7825,26.292272000000004,36.0,18.208925
545,2012-06-28,3,1,6,0,4,1,1,0.749167,0.675512,0.4225,0.17165,921,5958,6879,Fall,Clear,Thursday,Jun,2012,Working Day,27.210849000000003,28.583792000000003,42.25,11.50055
546,2012-06-29,3,1,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,829,4634,5463,Fall,Clear,Friday,Jun,2012,Working Day,31.205849,35.916458,48.875,11.082939000000001
547,2012-06-30,3,1,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,1455,4232,5687,Fall,Clear,Saturday,Jun,2012,Weekend/Holiday,27.955,29.375528000000003,60.12499999999999,10.791756999999999
548,2012-07-01,3,1,7,0,0,0,1,0.815833,0.750629,0.51875,0.168529,1421,4110,5531,Fall,Clear,Sunday,Jul,2012,Weekend/Holiday,30.344151000000004,33.541514,51.87500000000001,11.291443000000001
549,2012-07-02,3,1,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,904,5323,6227,Fall,Clear,Monday,Jul,2012,Working Day,28.738349,30.334508000000007,44.7083,13.082889
550,2012-07-03,3,1,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,Fall,Clear,Tuesday,Jul,2012,Working Day,28.699151,30.374899999999997,49.2083,8.457878999999998
551,2012-07-04,3,1,7,1,3,0,1,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,Fall,Clear,Wednesday,Jul,2012,Weekend/Holiday,29.090849,32.334242,53.87499999999999,9.041649999999999
552,2012-07-05,3,1,7,0,4,1,1,0.8275,0.761367,0.457917,0.194029,1405,4836,6241,Fall,Clear,Thursday,Jul,2012,Working Day,30.8925,34.250222,45.7917,12.999943
553,2012-07-06,3,1,7,0,5,1,1,0.828333,0.752533,0.450833,0.146142,1366,4841,6207,Fall,Clear,Friday,Jul,2012,Working Day,30.931651000000002,33.667178,45.0833,9.791514
554,2012-07-07,3,1,7,0,6,0,1,0.861667,0.804913,0.492083,0.163554,1448,3392,4840,Fall,Clear,Saturday,Jul,2012,Weekend/Holiday,32.498349,37.124258,49.2083,10.958118
555,2012-07-08,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,1203,3469,4672,Fall,Clear,Sunday,Jul,2012,Weekend/Holiday,30.6575,36.166136,57.375,8.417143
556,2012-07-09,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,998,5571,6569,Fall,Mist/Cloudy,Monday,Jul,2012,Working Day,25.409151,27.167564,68.3333,12.125325
557,2012-07-10,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.151737,954,5336,6290,Fall,Mist/Cloudy,Tuesday,Jul,2012,Working Day,25.879151,27.876536,66.75,10.166379000000001
558,2012-07-11,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.151733,975,6289,7264,Fall,Clear,Wednesday,Jul,2012,Working Day,25.683349,26.917886000000003,63.3333,10.166111
559,2012-07-12,3,1,7,0,4,1,1,0.715833,0.654683,0.529583,0.146775,1032,6414,7446,Fall,Clear,Thursday,Jul,2012,Working Day,25.644151,27.209077999999998,52.9583,9.833924999999999
560,2012-07-13,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,Fall,Mist/Cloudy,Friday,Jul,2012,Working Day,26.388348999999998,28.083578000000003,48.5833,5.41695
561,2012-07-14,3,1,7,0,6,0,2,0.703333,0.666042,0.699167,0.143679,2355,4614,6969,Fall,Mist/Cloudy,Saturday,Jul,2012,Weekend/Holiday,25.056651000000002,27.958772000000003,69.91669999999999,9.626493
562,2012-07-15,3,1,7,0,0,0,1,0.745833,0.705196,0.717917,0.166667,1920,4111,6031,Fall,Clear,Sunday,Jul,2012,Weekend/Holiday,27.054150999999997,30.542936000000005,71.7917,11.166689
563,2012-07-16,3,1,7,0,1,1,1,0.763333,0.724125,0.645,0.164187,1088,5742,6830,Fall,Clear,Monday,Jul,2012,Working Day,27.876651000000003,31.792250000000003,64.5,11.000529
564,2012-07-17,3,1,7,0,2,1,1,0.818333,0.755683,0.505833,0.114429,921,5865,6786,Fall,Clear,Tuesday,Jul,2012,Working Day,30.461650999999996,33.875078,50.583299999999994,7.666743
565,2012-07-18,3,1,7,0,3,1,1,0.793333,0.745583,0.577083,0.137442,799,4914,5713,Fall,Clear,Wednesday,Jul,2012,Working Day,29.286651,33.208478,57.7083,9.208614
566,2012-07-19,3,1,7,0,4,1,1,0.77,0.714642,0.600417,0.165429,888,5703,6591,Fall,Clear,Thursday,Jul,2012,Working Day,28.189999999999998,31.166372000000003,60.0417,11.083743
567,2012-07-20,3,1,7,0,5,1,2,0.665833,0.613025,0.844167,0.208967,747,5123,5870,Fall,Mist/Cloudy,Friday,Jul,2012,Working Day,23.294151,24.459650000000003,84.4167,14.000789000000001
568,2012-07-21,3,1,7,0,6,0,3,0.595833,0.549912,0.865417,0.2133,1264,3195,4459,Fall,Light Rain/Snow,Saturday,Jul,2012,Weekend/Holiday,20.004150999999997,20.294191999999995,86.5417,14.2911
569,2012-07-22,3,1,7,0,0,0,2,0.6675,0.623125,0.7625,0.0939208,2544,4866,7410,Fall,Mist/Cloudy,Sunday,Jul,2012,Weekend/Holiday,23.3725,25.126250000000006,76.25,6.2926936
570,2012-07-23,3,1,7,0,1,1,1,0.741667,0.690017,0.694167,0.138683,1135,5831,6966,Fall,Clear,Monday,Jul,2012,Working Day,26.858348999999997,29.541122,69.41669999999999,9.291761
571,2012-07-24,3,1,7,0,2,1,1,0.750833,0.70645,0.655,0.211454,1140,6452,7592,Fall,Clear,Tuesday,Jul,2012,Working Day,27.289150999999997,30.625700000000002,65.5,14.167418
572,2012-07-25,3,1,7,0,3,1,1,0.724167,0.654054,0.45,0.1648,1383,6790,8173,Fall,Clear,Wednesday,Jul,2012,Working Day,26.035849,27.167564,45.0,11.0416
573,2012-07-26,3,1,7,0,4,1,1,0.776667,0.739263,0.596667,0.284813,1036,5825,6861,Fall,Clear,Thursday,Jul,2012,Working Day,28.503349,32.791358,59.66669999999999,19.082470999999998
574,2012-07-27,3,1,7,0,5,1,1,0.781667,0.734217,0.594583,0.152992,1259,5645,6904,Fall,Clear,Friday,Jul,2012,Working Day,28.738349,32.458322,59.458299999999994,10.250464
575,2012-07-28,3,1,7,0,6,0,1,0.755833,0.697604,0.613333,0.15735,2234,4451,6685,Fall,Clear,Saturday,Jul,2012,Weekend/Holiday,27.524150999999996,30.041863999999997,61.3333,10.542449999999999
576,2012-07-29,3,1,7,0,0,0,1,0.721667,0.667933,0.62375,0.170396,2153,4444,6597,Fall,Clear,Sunday,Jul,2012,Weekend/Holiday,25.918349,28.083578000000003,62.375,11.416532
577,2012-07-30,3,1,7,0,1,1,1,0.730833,0.684987,0.66875,0.153617,1040,6065,7105,Fall,Clear,Monday,Jul,2012,Working Day,26.349151,29.209142,66.875,10.292339
578,2012-07-31,3,1,7,0,2,1,1,0.713333,0.662896,0.704167,0.165425,968,6248,7216,Fall,Clear,Tuesday,Jul,2012,Working Day,25.526651,27.751136000000002,70.41669999999999,11.083475
579,2012-08-01,3,1,8,0,3,1,1,0.7175,0.667308,0.6775,0.141179,1074,6506,7580,Fall,Clear,Wednesday,Aug,2012,Working Day,25.722500000000004,28.042327999999998,67.75,9.458993
580,2012-08-02,3,1,8,0,4,1,1,0.7525,0.707088,0.659583,0.129354,983,6278,7261,Fall,Clear,Thursday,Aug,2012,Working Day,27.3675,30.667808,65.95830000000001,8.666718
581,2012-08-03,3,1,8,0,5,1,2,0.765833,0.722867,0.6425,0.215792,1328,5847,7175,Fall,Mist/Cloudy,Friday,Aug,2012,Working Day,27.994151000000002,31.709222000000004,64.25,14.458064
582,2012-08-04,3,1,8,0,6,0,1,0.793333,0.751267,0.613333,0.257458,2345,4479,6824,Fall,Clear,Saturday,Aug,2012,Weekend/Holiday,29.286651,33.583622,61.3333,17.249686
583,2012-08-05,3,1,8,0,0,0,1,0.769167,0.731079,0.6525,0.290421,1707,3757,5464,Fall,Clear,Sunday,Aug,2012,Weekend/Holiday,28.150849,32.251214000000004,65.25,19.458206999999998
584,2012-08-06,3,1,8,0,1,1,2,0.7525,0.710246,0.654167,0.129354,1233,5780,7013,Fall,Mist/Cloudy,Monday,Aug,2012,Working Day,27.3675,30.876236000000006,65.4167,8.666718
585,2012-08-07,3,1,8,0,2,1,2,0.735833,0.697621,0.70375,0.116908,1278,5995,7273,Fall,Mist/Cloudy,Tuesday,Aug,2012,Working Day,26.584151,30.042986000000006,70.375,7.8328359999999995
586,2012-08-08,3,1,8,0,3,1,2,0.75,0.707717,0.672917,0.1107,1263,6271,7534,Fall,Mist/Cloudy,Wednesday,Aug,2012,Working Day,27.25,30.709322,67.29169999999999,7.4169
587,2012-08-09,3,1,8,0,4,1,1,0.755833,0.699508,0.620417,0.1561,1196,6090,7286,Fall,Clear,Thursday,Aug,2012,Working Day,27.524150999999996,30.167528000000004,62.0417,10.458699999999999
588,2012-08-10,3,1,8,0,5,1,2,0.715833,0.667942,0.715833,0.238813,1065,4721,5786,Fall,Mist/Cloudy,Friday,Aug,2012,Working Day,25.644151,28.084172000000002,71.58330000000001,16.000471
589,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,2247,4052,6299,Fall,Mist/Cloudy,Saturday,Aug,2012,Weekend/Holiday,24.5475,26.125622,73.2917,13.834093
590,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,2182,4362,6544,Fall,Clear,Sunday,Aug,2012,Weekend/Holiday,24.939151000000003,26.542214,53.041700000000006,8.208304
591,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,1207,5676,6883,Fall,Clear,Monday,Aug,2012,Working Day,25.879151,27.708764000000002,54.541700000000006,9.126204
592,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,1128,5656,6784,Fall,Clear,Tuesday,Aug,2012,Working Day,26.153349,28.667414,68.6667,11.333586
593,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,Fall,Clear,Wednesday,Aug,2012,Working Day,25.213349,27.166441999999996,61.9583,11.374657000000001
594,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,Fall,Clear,Thursday,Aug,2012,Working Day,25.800849,27.209408000000003,51.916700000000006,9.500332
595,2012-08-17,3,1,8,0,5,1,1,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,Fall,Clear,Friday,Aug,2012,Working Day,25.996651,-0.0015999999999998238,57.0833,15.500718
596,2012-08-18,3,1,8,0,6,0,1,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,Fall,Clear,Saturday,Aug,2012,Weekend/Holiday,23.881650999999998,24.792686000000003,60.3333,11.917089
597,2012-08-19,3,1,8,0,0,0,2,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,Fall,Mist/Cloudy,Sunday,Aug,2012,Weekend/Holiday,21.884151,23.834564,71.1667,5.79215
598,2012-08-20,3,1,8,0,1,1,2,0.635833,0.595967,0.734167,0.129979,1026,5504,6530,Fall,Mist/Cloudy,Monday,Aug,2012,Working Day,21.884151,23.333822000000005,73.4167,8.708593
599,2012-08-21,3,1,8,0,2,1,1,0.649167,0.601025,0.67375,0.0727708,1081,5925,7006,Fall,Clear,Tuesday,Aug,2012,Working Day,22.510849000000004,23.667650000000002,67.375,4.8756436
600,2012-08-22,3,1,8,0,3,1,1,0.6675,0.621854,0.677083,0.0702833,1094,6281,7375,Fall,Clear,Wednesday,Aug,2012,Working Day,23.3725,25.042364,67.7083,4.708981100000001
601,2012-08-23,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.0845958,1363,6402,7765,Fall,Clear,Thursday,Aug,2012,Working Day,24.704151000000003,26.042528000000004,63.5833,5.6679186
602,2012-08-24,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.0721458,1325,6257,7582,Fall,Mist/Cloudy,Friday,Aug,2012,Working Day,25.0175,26.708600000000004,61.5,4.8337686
603,2012-08-25,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Fall,Mist/Cloudy,Saturday,Aug,2012,Weekend/Holiday,23.098349,24.833936,71.2917,16.375336
604,2012-08-26,3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Fall,Mist/Cloudy,Sunday,Aug,2012,Weekend/Holiday,22.706651,23.335735999999997,84.5833,15.333486
605,2012-08-27,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Fall,Clear,Monday,Aug,2012,Working Day,25.056651000000002,27.209408000000003,73.04169999999999,8.625110999999999
606,2012-08-28,3,1,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Fall,Clear,Tuesday,Aug,2012,Working Day,26.231651,27.9593,62.0,12.791975
607,2012-08-29,3,1,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177,6520,7697,Fall,Clear,Wednesday,Aug,2012,Working Day,24.195,25.958377999999996,55.2083,7.541653999999999
608,2012-08-30,3,1,8,0,4,1,1,0.706667,0.652779,0.590417,0.0771167,1172,6541,7713,Fall,Clear,Thursday,Aug,2012,Working Day,25.213349,27.083413999999998,59.0417,5.1668189
609,2012-08-31,3,1,8,0,5,1,1,0.764167,0.6894,0.5875,0.168533,1433,5917,7350,Fall,Clear,Friday,Aug,2012,Working Day,27.915849,29.5004,58.75,11.291711
610,2012-09-01,3,1,9,0,6,0,2,0.753333,0.702654,0.638333,0.113187,2352,3788,6140,Fall,Mist/Cloudy,Saturday,Sep,2012,Weekend/Holiday,27.406651000000004,30.375163999999998,63.8333,7.5835289999999995
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,2613,3197,5810,Fall,Mist/Cloudy,Sunday,Sep,2012,Weekend/Holiday,24.743349000000002,26.834000000000003,81.5,4.2927436
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,Fall,Clear,Monday,Sep,2012,Weekend/Holiday,25.252499999999998,27.667514000000004,79.0833,10.125107
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867,5997,6864,Fall,Clear,Tuesday,Sep,2012,Working Day,26.114151,29.334608000000003,75.5,15.833507
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,Fall,Clear,Wednesday,Sep,2012,Working Day,26.623348999999997,30.792878,74.125,12.583136
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,Fall,Mist/Cloudy,Thursday,Sep,2012,Working Day,24.743349000000002,27.251714000000007,81.0417,9.542207
616,2012-09-07,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,Fall,Clear,Friday,Sep,2012,Working Day,25.056651000000002,27.375464,73.625,11.500282
617,2012-09-08,3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.281104,1557,4419,5976,Fall,Mist/Cloudy,Saturday,Sep,2012,Weekend/Holiday,22.980849,24.333986000000003,79.91669999999999,18.833968000000002
618,2012-09-09,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,2570,5657,8227,Fall,Clear,Sunday,Sep,2012,Weekend/Holiday,20.669999999999998,22.209050000000005,54.75,15.041232
619,2012-09-10,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,Fall,Clear,Monday,Sep,2012,Working Day,19.416650999999998,21.333163999999996,50.375,17.333771000000002
620,2012-09-11,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920542,1070,6697,7767,Fall,Clear,Tuesday,Sep,2012,Working Day,19.142500000000002,20.583272,52.0,6.1676314
621,2012-09-12,3,1,9,0,3,1,1,0.599167,0.570075,0.577083,0.131846,1050,6820,7870,Fall,Clear,Wednesday,Sep,2012,Working Day,20.160849,21.62495,57.7083,8.833682
622,2012-09-13,3,1,9,0,4,1,1,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804,Fall,Clear,Thursday,Sep,2012,Working Day,20.7875,22.250828,63.708299999999994,5.5422936
623,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.103863,1379,6630,8009,Fall,Clear,Friday,Sep,2012,Working Day,21.766651000000003,23.209478000000004,67.25,6.9588209999999995
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,Fall,Clear,Saturday,Sep,2012,Weekend/Holiday,20.591651,22.667222000000002,50.1667,16.583907
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,2166,5167,7333,Fall,Clear,Sunday,Sep,2012,Weekend/Holiday,19.259999999999998,21.166249999999998,56.99999999999999,6.042281099999999
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,Fall,Mist/Cloudy,Monday,Sep,2012,Working Day,19.299151000000002,20.5013,73.4583,10.166713999999999
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371,3702,4073,Fall,Mist/Cloudy,Tuesday,Sep,2012,Working Day,21.296651,21.294421999999997,87.25,23.958329
628,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,788,6803,7591,Fall,Clear,Wednesday,Sep,2012,Working Day,17.9675,19.666663999999997,53.6667,14.416725
629,2012-09-20,3,1,9,0,4,1,1,0.546667,0.532192,0.618333,0.118167,939,6781,7720,Fall,Clear,Thursday,Sep,2012,Working Day,17.693349,19.124671999999997,61.8333,7.917189
630,2012-09-21,3,1,9,0,5,1,1,0.599167,0.571971,0.66875,0.154229,1250,6917,8167,Fall,Clear,Friday,Sep,2012,Working Day,20.160849,21.750086000000003,66.875,10.333343000000001
631,2012-09-22,3,1,9,0,6,0,1,0.65,0.610488,0.646667,0.283583,2512,5883,8395,Fall,Clear,Saturday,Sep,2012,Weekend/Holiday,22.55,24.292208000000002,64.6667,19.000061
632,2012-09-23,4,1,9,0,0,0,1,0.529167,0.518933,0.467083,0.223258,2454,5453,7907,Winter,Clear,Sunday,Sep,2012,Weekend/Holiday,16.870849000000003,18.249578,46.7083,14.958286000000001
633,2012-09-24,4,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,Winter,Clear,Monday,Sep,2012,Working Day,16.165849,17.165858,49.2917,9.541068000000001
634,2012-09-25,4,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845,6693,7538,Winter,Clear,Tuesday,Sep,2012,Working Day,17.85,19.915813999999997,56.99999999999999,15.833507
635,2012-09-26,4,1,9,0,3,1,1,0.635,0.596613,0.630833,0.2444,787,6946,7733,Winter,Clear,Wednesday,Sep,2012,Working Day,21.845,23.376458,63.083299999999994,16.3748
636,2012-09-27,4,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134342,751,6642,7393,Winter,Mist/Cloudy,Thursday,Sep,2012,Working Day,22.55,24.126350000000002,69.08330000000001,9.000914
637,2012-09-28,4,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164179,1045,6370,7415,Winter,Mist/Cloudy,Friday,Sep,2012,Working Day,21.100849,22.666958,69.0,10.999993
638,2012-09-29,4,1,9,0,6,0,1,0.5425,0.530296,0.542917,0.227604,2589,5966,8555,Winter,Clear,Saturday,Sep,2012,Weekend/Holiday,17.4975,18.999536,54.2917,15.249468
639,2012-09-30,4,1,9,0,0,0,1,0.526667,0.517663,0.583333,0.134958,2015,4874,6889,Winter,Clear,Sunday,Sep,2012,Weekend/Holiday,16.753349,18.165757999999997,58.3333,9.042186
640,2012-10-01,4,1,10,0,1,1,2,0.520833,0.512,0.649167,0.0908042,763,6015,6778,Winter,Mist/Cloudy,Monday,Oct,2012,Working Day,16.479150999999998,17.792,64.9167,6.0838814
641,2012-10-02,4,1,10,0,2,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,Winter,Light Rain/Snow,Tuesday,Oct,2012,Working Day,19.769151,19.793977999999996,87.16669999999999,6.9998249999999995
642,2012-10-03,4,1,10,0,3,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,Winter,Mist/Cloudy,Wednesday,Oct,2012,Working Day,22.9025,23.542778,79.375,4.4585686
643,2012-10-04,4,1,10,0,4,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,Winter,Mist/Cloudy,Thursday,Oct,2012,Working Day,22.9025,24.126350000000002,72.2917,7.875582
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,Winter,Clear,Friday,Oct,2012,Working Day,20.905,22.292341999999998,62.74999999999999,7.12545
645,2012-10-06,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,Winter,Clear,Saturday,Oct,2012,Weekend/Holiday,18.045848999999997,19.542386,66.41669999999999,17.957675000000002
646,2012-10-07,4,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,Winter,Mist/Cloudy,Sunday,Oct,2012,Weekend/Holiday,11.544151,11.707657999999999,70.8333,9.457854000000001
647,2012-10-08,4,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,Winter,Mist/Cloudy,Monday,Oct,2012,Weekend/Holiday,10.016651,9.582128,70.9583,12.708492999999999
648,2012-10-09,4,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,Winter,Mist/Cloudy,Tuesday,Oct,2012,Working Day,12.993348999999998,12.915392,76.16669999999999,12.7501
649,2012-10-10,4,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,Winter,Clear,Wednesday,Oct,2012,Working Day,16.165849,17.207372,63.083299999999994,12.584007
650,2012-10-11,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,Winter,Clear,Thursday,Oct,2012,Working Day,12.445,12.457022000000002,46.3333,12.166932000000001
651,2012-10-12,4,1,10,0,5,1,1,0.4375,0.433071,0.539167,0.235092,1060,6222,7282,Winter,Clear,Friday,Oct,2012,Working Day,12.5625,12.582685999999999,53.91669999999999,15.751164
652,2012-10-13,4,1,10,0,6,0,1,0.393333,0.391396,0.494583,0.146142,2252,4857,7109,Winter,Clear,Saturday,Oct,2012,Weekend/Holiday,10.486650999999998,9.832136000000002,49.4583,9.791514
653,2012-10-14,4,1,10,0,0,0,1,0.521667,0.508204,0.640417,0.278612,2080,4559,6639,Winter,Clear,Sunday,Oct,2012,Weekend/Holiday,16.518349,17.541463999999998,64.0417,18.667004000000002
654,2012-10-15,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760,5115,5875,Winter,Mist/Cloudy,Monday,Oct,2012,Working Day,18.398349,19.5839,70.75,19.834478999999998
655,2012-10-16,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922,6612,7534,Winter,Clear,Tuesday,Oct,2012,Working Day,14.011651,14.415835999999999,55.833299999999994,12.208807
656,2012-10-17,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979,6482,7461,Winter,Clear,Wednesday,Oct,2012,Working Day,13.424150999999998,13.707128,69.2917,6.791857
657,2012-10-18,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,1008,6501,7509,Winter,Mist/Cloudy,Thursday,Oct,2012,Working Day,16.557499999999997,17.83325,72.8333,15.874779
658,2012-10-19,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753,4671,5424,Winter,Mist/Cloudy,Friday,Oct,2012,Working Day,18.476651,19.501136000000002,81.5,9.041917999999999
659,2012-10-20,4,1,10,0,6,0,1,0.484167,0.472842,0.572917,0.117537,2806,5284,8090,Winter,Clear,Saturday,Oct,2012,Weekend/Holiday,14.755849000000001,15.207571999999999,57.2917,7.874979
660,2012-10-21,4,1,10,0,0,0,1,0.464167,0.456429,0.51,0.166054,2132,4692,6824,Winter,Clear,Sunday,Oct,2012,Weekend/Holiday,13.815849,14.124313999999998,51.0,11.125618000000001
661,2012-10-22,4,1,10,0,1,1,1,0.4875,0.482942,0.568333,0.0814833,830,6228,7058,Winter,Clear,Monday,Oct,2012,Working Day,14.912499999999998,15.874171999999998,56.833299999999994,5.4593811
662,2012-10-23,4,1,10,0,2,1,1,0.544167,0.530304,0.641667,0.0945458,841,6625,7466,Winter,Clear,Tuesday,Oct,2012,Working Day,17.575848999999998,19.000064000000002,64.16669999999999,6.3345686
663,2012-10-24,4,1,10,0,3,1,1,0.5875,0.558721,0.63625,0.0727792,795,6898,7693,Winter,Clear,Wednesday,Oct,2012,Working Day,19.6125,20.875586,63.625,4.8762064
